relError,absError,h,nbQuadptsInterface,IntegrationTime_sec_
0.00740250198054633,0.00516792129783739,1.331,35805,11.92303
0.00594007717592507,0.00414695618169836,0.166375,44055,52.706479
8.58349520861472e-05,5.99241010877938e-05,0.020796875,1080,368.730949
