relError,absError,h,nbQuadptsInterface,IntegrationTime_sec_
0.987247170591636,0.689228546312887,1.331,0,0.1003598
0.849683025605271,0.59319065580477,0.166375,0,0.1203006
0.227099490485583,0.158545353542998,0.020796875,0,0.3553161
