relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
1e-15,1e-15,0,80,216,0.4019273
1e-15,1e-15,0.01,200,288,0.3685045
1e-15,1e-15,0.02,200,288,0.3804598
1e-15,1e-15,0.03,200,288,0.3424698
1e-15,1e-15,0.04,200,288,0.3070953
1e-15,1e-15,0.05,200,288,0.3182632
1e-15,1e-15,0.06,200,288,0.3776482
1e-15,1e-15,0.07,200,288,0.3692211
1e-15,1e-15,0.08,200,288,0.3784512
1e-15,1e-15,0.09,200,288,0.2947149
1e-15,1e-15,0.1,200,288,0.3013164
