relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0357546222897487,0.00300696373456787,0,144,0,0.4324332
2.22044604925031e-15,2.22044604925031e-15,0.04,144,0,0.3991192
0.00804825728617246,0.000498999999999979,0.041,144,0,0.3657667
0.0161940686784597,0.000995999999999983,0.042,144,0,0.3705219
0.0244390171941841,0.00149099999999998,0.043,144,0,0.3795233
0.032784718091083,0.00198399999999998,0.044,144,0,0.3804996
0.0412328196584754,0.00247499999999998,0.045,144,0,0.3805764
0.0497850040311741,0.00296399999999998,0.046,144,0,0.3693157
0.0137839037583142,0.000813925733024697,0.047,144,0,0.38372
0.00561651753679218,0.000328925733024697,0.048,144,0,0.4011877
0.0110171697521318,0.000634594265975293,0.049999,144,0,0.3705589
0.0110255949127655,0.000635074266975295,0.05,36,0,0.2704645
0.0110340201787137,0.000635554265975259,0.050001,36,0,0.2656218
0.0850694444444424,0.000689062499999985,0.2,36,0,0.2832211
1,1.00000000005751e-12,0.289999,0,0,0.2347982
