relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0,75,0,0.008862
2.22044604925031e-15,2.22044604925031e-15,0.0454545454545455,75,0,0.0036063
2.22044604925031e-15,2.22044604925031e-15,0.0909090909090909,75,0,0.0036757
2.22044604925031e-15,2.22044604925031e-15,0.136363636363636,75,0,0.0036586
2.22044604925031e-15,2.22044604925031e-15,0.181818181818182,75,0,0.0036926
2.22044604925031e-15,2.22044604925031e-15,0.227272727272727,75,0,0.0037279
2.22044604925031e-15,2.22044604925031e-15,0.272727272727273,75,0,0.0037003
2.22044604925031e-15,2.22044604925031e-15,0.318181818181818,75,0,0.0037298
2.22044604925031e-15,2.22044604925031e-15,0.363636363636364,75,0,0.0036955
2.22044604925031e-15,2.22044604925031e-15,0.409090909090909,75,0,0.0036413
2.22044604925031e-15,2.22044604925031e-15,0.454545454545455,75,0,0.0036787
