relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.803512415935932,0.0567969458168815,0,54,0,3.5482094
0.795206725333945,0.0350658222752849,0.09,72,0,4.6287799
0.924805378942399,0.0186147460612397,0.18,90,0,5.3174904
1,0.00264266580949208,0.27,0,0,1.7228598
