relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0378297405478399,0.00605275848765438,0,36,0,0.3153626
0.00318688914608979,0.000382426697530774,0.1,36,0,0.3522326
0.000223042052468862,1.7843364197509e-05,0.2,36,0,0.3490779
0.000831886574076054,3.32754629630422e-05,0.3,36,0,0.3316479
0.0231133187585719,0.000832079475308591,0.31,36,0,0.3247948
0.0253213011188288,0.000810281635802521,0.32,36,0,0.3600224
0.0493310460758364,0.00138126929012342,0.33,36,0,0.3726326
0.0142385223765418,0.000341724537037003,0.34,36,0,0.3451799
0.0121286651234552,0.000242573302469105,0.35,36,0,0.3237956
0.046639901620369,0.000746238425925905,0.36,36,0,0.3144161
0.104158629115225,0.0012499035493827,0.37,36,0,0.348477
0.219196084104938,0.0017535686728395,0.38,36,0,0.3479862
1.13698398919753,0.00454793595679012,0.39,36,0,0.4032182
21368.8398913608,0.00854753595679011,0.399999,36,0,0.3538396
