relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
-1,-1,0,0,0,0.0037701
-1,-1,0.01,0,0,0.0019692
-1,-1,0.02,0,0,0.0022977
-1,-1,0.03,0,0,0.002153
-1,-1,0.04,0,0,0.0020128
-1,-1,0.05,0,0,0.0023024
-1,-1,0.06,0,0,0.0094857
-1,-1,0.07,0,0,0.0021044
-1,-1,0.08,0,0,0.0221697
-1,-1,0.09,0,0,0.0211229
-1,-1,0.1,0,0,0.0021495
