relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.000121599063276912,2.43198126553823e-05,0,3508,0,0.6275056
0.000123426827485187,2.24412413609432e-05,0.0454545454545455,3456,0,1.1186414
0.000122608384117151,2.00631901282611e-05,0.0909090909090909,3006,0,0.9567518
0.000117191579192544,1.70460478825518e-05,0.136363636363636,3024,0,0.7193538
0.000124503168210586,1.58458577722564e-05,0.181818181818182,2850,0,0.8929636
0.000133147463202271,1.45251778038841e-05,0.227272727272727,2452,0,0.7552067
0.000118497759103289,1.07725235548445e-05,0.272727272727273,2236,0,0.796438
0.000115629285574008,8.40940258720058e-06,0.318181818181818,1930,0,0.6127229
0.000120683262745461,6.58272342247967e-06,0.363636363636364,1684,0,0.7179713
0.000119727104903461,4.3537129055804e-06,0.409090909090909,1384,0,0.8795294
4.2688101530887e-05,7.7614730056158e-07,0.454545454545455,1078,0,0.6626387
