relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.017562079679658,0.00124139026132587,0,39,0,0.3688927
0.0726004408489987,0.0032014243275536,0.09,23,0,0.2848486
0.0278400570452209,0.000560372597334872,0.18,12,0,0.3023354
1,0.00264266580949208,0.27,0,0,0.2526003
