relError,absError,step,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.00431251463997404,0.000541926572457635,0,148,36,1.1640485
0.0167848710502909,0.00210924910332183,0.01,152,36,1.1548405
0.00239369057684839,0.000300800029247761,0.02,146,36,1.1810407
0.0100689868293508,0.00126530620208723,0.03,148,36,1.1882516
0.00239369057684817,0.000300800029247733,0.04,218,18,1.141382
0.0119878108924766,0.00150643274529713,0.05,222,18,1.2456192
0.00910957479778805,0.00114474293048231,0.06,222,18,1.2453438
0.00431251463997404,0.000541926572457635,0.07,220,18,1.2157276
