relError,absError,h,nbQuadptsInterface,IntegrationTime_sec_
0.203461059299316,0.0369762990164773,0.25,27,1.677332
0.077544826032773,0.0140927245952767,0.0625,57,7.029972
0.0123790381471432,0.00224972295751083,0.015625,75,26.726957
0.000618051362836081,0.000112322486074096,0.00390625,147,84.883769
