relError,absError,h,nbQuadptsInterface,IntegrationTime_sec_
0.00342857029409352,0.000763560506266331,0.25,72,1.546878
0.148524180449804,0.0330771104831695,0.0625,80,3.682243
4.63735296789938e-05,1.0327627192025e-05,0.015625,111,11.769637
4.99151886158269e-06,1.1116373129505e-06,0.00390625,183,41.562819
0.0120345345528275,0.00268015368145344,0.0009765625,302,155.757923
0.0111100358384298,0.00247426299062403,0.000244140625,553,723.743748
