relError,absError,h,nbQuadptsInterface,IntegrationTime_sec_
0.752038340465034,0.0945039250249124,0.25,0,0.0728634
0.160819372604448,0.0202091583811621,0.0625,0,0.0692327
0.00188308962091189,0.000236636020764319,0.015625,0,0.072873
