relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0934700909464341,0.0169869263623965,0.25,36,0,0.160092
0.225429009569974,0.0409686772179097,0.0625,72,18,0.416671
0.268160436450022,0.0487345368038118,0.015625,171,18,1.496783
