relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0132866339561796,0.00130441223836471,0.25,9,0,0.0027221
0.000275140029396792,2.701180922067e-05,0.0625,36,0,0.0039563
2.12404238964e-05,2.08527373975198e-06,0.015625,144,18,0.0087166
