relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0368089997001921,0.00819755642596992,0.25,33,0,66.6581551
0.00498384427268563,0.00110992814193139,0.0625,92,9,143.8881999
0.00227035403348432,0.000505619697574095,0.015625,154,90,516.6649462
