relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.25,6075,0,0.1410896
2.22044604925031e-15,2.22044604925031e-15,0.0625,6075,0,0.1220245
2.22044604925031e-15,2.22044604925031e-15,0.015625,6075,0,0.1267847
