relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.17545388830257,0.0385843252574583,1,7,0,20.0746756
0.0201936098233729,0.00444080673893968,0.25,31,0,96.302294
0.0188407539750685,0.00414329819933176,0.0625,128,0,240.107201
