relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0623536614740865,0.04353106773587,1.331,501,0,0.3068165
0.0623536614380944,0.0435310677107428,0.166375,1016,0,0.4430266
