relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.25,306,0,0.0177612
2.22044604925031e-15,2.22044604925031e-15,0.0625,306,0,0.0137337
2.22044604925031e-15,2.22044604925031e-15,0.015625,306,0,0.0159139
