relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.7225,126,0,0.0068276
2.22044604925031e-15,2.22044604925031e-15,0.180625,126,0,0.0063661
2.22044604925031e-15,2.22044604925031e-15,0.04515625,126,0,0.0088455
