relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0696246319022783,7.56428496708307,41.25,138,0,1.247445
0.0696191333858501,7.56368758733366,10.3125,195,27,2.412227
0.0281886480799508,3.06252199958259,2.578125,474,261,8.037345
0.000170187598942801,0.0184898283997228,0.64453125,954,999,27.752659
