relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0623536615334679,0.0435310677773261,1.331,506,0,0.337327
0.0623536614380949,0.0435310677107431,0.166375,1016,0,0.332239
