relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.7225,75,0,0.0202173
2.22044604925031e-15,2.22044604925031e-15,0.180625,75,0,0.0120791
2.22044604925031e-15,2.22044604925031e-15,0.04515625,75,0,0.0124425
