relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.25,225,0,0.0222933
2.22044604925031e-15,2.22044604925031e-15,0.0625,225,0,0.0212112
2.22044604925031e-15,2.22044604925031e-15,0.015625,225,0,0.0249335
