relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
-1,-1,1,0,0,0.0055254
-1,-1,0.25,0,0,0.0016244
-1,-1,0.0625,0,0,0.0013736
