relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
1,0.098174770424681,0.25,1,0,0.0578288
0.0122120639410366,0.00119891657382279,0.0625,100,0,0.0752957
0.00211368413632798,0.000207510454834289,0.015625,300,18,0.1446187
