relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.898140836421187,0.112863706143592,0.25,96,0,149.8948667
0.592563345684748,0.0744637061435917,0.0625,96,0,4.9195855
0.142508534386,0.0179081505880362,0.015625,480,64,30.6584665
0.0293185493666186,0.00368427757216315,0.00390625,1120,384,108.3416649
0.0081821670218669,0.00102820143225367,0.0009765625,2144,1664,232.7157122
