relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
-1,-1,0.25,0,0,0.0023423
-1,-1,0.0625,0,0,0.001355
-1,-1,0.015625,0,0,0.0014245
