relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0144032920796295,0.0216049381194443,0.249999999975,184,9,1.3659095
0.000964506072742714,0.00144675910911407,0.06249999999375,432,108,2.9774044
0.00180041162245341,0.00270061743368011,0.0156249999984375,934,630,7.3021194
0.00057870360364302,0.00086805540546453,0.00390624999960937,2016,2952,25.2034157
