relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0612079999999999,0.00765099999999999,0.132651,8,0,25.836895
0.00511749999999955,0.000639687499999944,0.016581375,60,0,151.93483
