relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
1,0.789568352087149,2.744,0,0,4.9734121
0.131170850266954,0.103568352087149,0.343,16,0,21.2076995
