relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0860364371663077,0.0679316479128511,2.744,64,0,0.5675041
0.0429303897471914,0.0338964770871489,0.343,256,0,1.4180843
