relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
7.489664,0.936208,0.132651,0,8,0.1016591
7.489664,0.936208,0.016581375,0,64,0.2009241
