relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
1,0.789568352087149,2.744,0,0,2.9829891
0.984598805185636,0.777408056077398,0.343,96,0,7.403109
