relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.725873844426374,0.28504999213536,0.1953125,0,0,0.3782952
0.0601802658348295,0.0236327351297226,0.0244140625,0,0,0.3409593
