relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
2.22044604925031e-15,2.22044604925031e-15,0.132651,331,0,44.2147575
2.22044604925031e-15,2.22044604925031e-15,0.016581375,861,0,44.6444239
