relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.00170502891378418,0.00119033473548946,1.331,1728,0,0.5836631
0.000698242579383469,0.000487465279514376,0.166375,3456,0,0.9715369
