relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.205426690115546,0.162198413189249,2.744,1858,0,5.2935557
0.0544911041130825,0.0430244512779758,0.343,9028,0,21.3020601
