relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.363380227632418,0.142699081698724,0.1953125,512,0,0.187006
0.36338022762192,0.142699081694601,0.0244140625,2024,0,0.473494
