relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.960141511872803,0.670305226690266,1.331,336,0,14.3203855
0.753268116335115,0.525880351213738,0.166375,1176,0,42.441321
