relError,absError,h,nbQuadptsTrimmedElems,nbQuadptsNonTrimmedElems,IntegrationTime_sec_
0.0128015728322788,0.010107716765306,2.744,64,0,0.2933207
0.0128015728322781,0.0101077167653054,0.343,256,0,0.7045175
